D:\METABOLOMICS_DATA\UDN_Pilot1_P_A_UDN000015_M_026.D 23 Jun 16   4:40 am
Start of data points
6.93125,157323
6.9375,125321
6.94377,121311
6.95002,122208
6.95627,120537
6.96253,113570
6.96878,106601
6.97503,102623
6.9813,96709
6.98755,95861
6.9938,96049
7.00007,95058
7.00632,92338
7.01257,98646
7.01883,109651
7.02508,136963
7.03133,184848
7.0376,254593
7.04385,399408
7.0501,708831
7.05635,1147198
7.06262,1454130
7.06887,1301088
7.07512,853893
7.08138,469261
7.08763,299116
7.09388,254698
7.10015,240942
7.1064,246410
7.11265,284964
7.11892,306986
7.12517,266469
7.13142,193840
7.13768,154505
7.14393,161441
7.15018,192795
7.15645,231506
7.1627,307047
7.16895,550171
7.17522,1262043
7.18147,3038579
7.18772,6375582
7.19397,11686381
7.20023,18377244
7.20648,26254868
7.21273,34901940
7.219,42341900
7.22525,47392200
7.2315,46249564
7.23777,33354684
7.24402,12846110
7.25027,3493504
7.25653,2048994
7.26278,1919285
7.26903,1392377
7.2753,776328
7.28155,391673
7.2878,245110
7.29407,210275
7.30032,208057
7.30657,209794
7.31283,200472
7.31908,197514
7.32533,186442
7.33158,166303
7.33785,131413
7.3441,108874
7.35035,96447
7.35662,93308
7.36287,94940
7.36912,98705
7.37538,116316
7.38163,183248
7.38788,326626
7.39415,515118
7.4004,600067
7.40665,502106
7.41292,310773
7.41917,175200
7.42542,116122
7.43168,102353
7.43793,96747
7.44418,97528
7.45045,100182
7.4567,98456
7.46295,107922
7.4692,114866
7.47547,117935
7.48172,122798
7.48797,109593
7.49423,99464
7.50048,92802
7.50673,92720
7.513,88550
7.51925,91189
7.5255,131795
7.53177,336400
7.53802,964022
7.54427,2150323
7.55053,3234036
7.55678,3258939
7.56303,2332190
7.5693,1249099
7.57555,636426
7.5818,452397
7.58807,438676
7.59432,451488
7.60057,421576
7.60682,346066
7.61308,244526
7.61933,170826
7.62558,146882
7.63185,152971
7.6381,172929
7.64435,177049
7.65062,164461
7.65687,152280
7.66312,143439
7.66938,167897
7.67563,231242
7.68188,286775
7.68815,299206
7.6944,290442
7.70065,361501
7.70692,798816
7.71317,2052168
7.71942,4648360
7.72568,8363778
7.73193,12484133
7.73818,15838484
7.74443,17672756
7.7507,17331560
7.75695,14288917
7.7632,10163910
7.76947,6978065
7.77572,5382294
7.78197,4360246
7.78823,3348703
7.79448,2275568
7.80073,1413806
7.807,765913
7.81325,362467
7.8195,178812
7.82577,125787
7.83202,111880
7.83827,111246
7.84453,108953
7.85078,113155
7.85703,123526
7.8633,159636
7.86955,209418
7.8758,261866
7.88205,280415
7.88832,258027
7.89457,221143
7.90082,176264
7.90708,146832
7.91333,153037
7.91958,258681
7.92585,594691
7.9321,1344580
7.93835,2360563
7.94462,3104700
7.95087,3237656
7.95712,3040934
7.96338,3184872
7.96963,3278049
7.97588,2855686
7.98215,2063059
7.9884,1280733
7.99465,741058
8.00092,405706
8.00717,217484
8.01342,142444
8.01967,133196
8.02593,147362
8.03218,167785
8.03843,176898
8.0447,176304
8.05095,155253
8.0572,123053
8.06347,107376
8.06972,104448
8.07597,102570
8.08223,108932
8.08848,137355
8.09473,249873
8.101,542023
8.10725,1053685
8.1135,1673891
8.11977,2042896
8.12602,1833604
8.13227,1519685
8.13853,1958229
8.14478,4023751
8.15103,7447135
8.15728,11068997
8.16355,12764540
8.1698,11119976
8.17605,6639489
8.18232,2686257
8.18857,858794
8.19482,327406
8.20108,215626
8.20733,189030
8.21358,186440
8.21985,205724
8.2261,244398
8.23235,289161
8.23862,302787
8.24487,273863
8.25112,217224
8.25738,161008
8.26363,131334
8.26988,162449
8.27615,371602
8.2824,1166560
8.28865,3398383
8.2949,7897655
8.30117,15067501
8.30742,23935600
8.31367,31936642
8.31993,36917552
8.32618,36366632
8.33243,25336772
8.3387,9819536
8.34495,2417349
8.3512,795684
8.35747,566212
8.36372,493715
8.36997,414259
8.37623,335434
8.38248,291533
8.38873,301725
8.395,347564
8.40125,443680
8.4075,543321
8.41377,604291
8.42002,576017
8.42627,488152
8.43253,414490
8.43878,357644
8.44503,341263
8.45128,374317
8.45755,507102
8.4638,861216
8.47005,1466609
8.47632,1994460
8.48257,2024526
8.48882,1570177
8.49508,1033582
8.50133,699138
8.50758,517604
8.51385,422766
8.5201,373053
8.52635,372723
8.53262,434801
8.53887,644757
8.54512,1055017
8.55138,1566752
8.55763,1873973
8.56388,1732519
8.57015,1254290
8.5764,755642
8.58265,421926
8.5889,277235
8.59517,233931
8.60142,226274
8.60767,222452
8.61393,220427
8.62018,224422
8.62643,250534
8.6327,320838
8.63895,446894
8.6452,599560
8.65147,711868
8.65772,725203
8.66397,664932
8.67023,554869
8.67648,412146
8.68273,294877
8.689,207421
8.69525,172979
8.7015,168016
8.70777,174720
8.71402,193611
8.72027,243890
8.72652,365644
8.73278,656581
8.73903,1183373
8.74528,1923640
8.75155,2691779
8.7578,3162832
8.76405,3096116
8.77032,2666750
8.77657,2045827
8.78282,1491903
8.78908,964200
8.79533,620059
8.80158,446868
8.80785,379967
8.8141,350409
8.82035,313509
8.82662,283160
8.83287,301708
8.83912,368312
8.84538,451441
8.85163,443301
8.85788,351454
8.86413,248328
8.8704,180191
8.87665,153951
8.8829,149981
8.88917,163558
8.89542,189446
8.90167,213528
8.90793,224299
8.91418,209193
8.92043,188335
8.9267,171684
8.93295,161270
8.9392,156039
8.94547,148921
8.95172,147286
8.95797,151527
8.96423,156830
8.97048,159828
8.97673,154657
8.983,157537
8.98925,177042
8.9955,215776
9.00175,259307
9.00802,306780
9.01427,323196
9.02052,300893
9.02678,254744
9.03303,199012
9.03928,160726
9.04555,140777
9.0518,123853
9.05805,115459
9.06432,113820
9.07057,119039
9.07682,123066
9.08308,128862
9.08933,131265
9.09558,133605
9.10185,137325
9.1081,138002
9.11435,154538
9.12062,195486
9.12687,269243
9.13312,404944
9.13937,757592
9.14563,1925333
9.15188,4874968
9.15813,10545229
9.1644,17882424
9.17065,23700000
9.1769,25212222
9.18317,19150558
9.18942,8973518
9.19567,2421272
9.20193,642626
9.20818,337359
9.21443,283530
9.2207,274790
9.22695,271044
9.2332,275324
9.23947,293721
9.24572,307282
9.25197,305673
9.25823,299199
9.26448,338079
9.27073,399513
9.27698,421753
9.28325,408080
9.2895,404748
9.29575,496953
9.30202,711134
9.30827,943184
9.31452,1005581
9.32078,859739
9.32703,668088
9.33328,724079
9.33955,1220041
9.3458,2283357
9.35205,3744452
9.35832,4916039
9.36457,4864449
9.37082,3495146
9.37708,1864221
9.38333,800132
9.38958,396648
9.39585,281438
9.4021,284198
9.40835,284479
9.4146,274272
9.42087,255442
9.42712,232028
9.43337,212482
9.43963,203910
9.44588,200888
9.45213,203685
9.4584,201924
9.46465,201972
9.4709,213859
9.47717,214714
9.48342,210891
9.48967,205183
9.49593,203960
9.50218,214178
9.50843,232573
9.5147,239418
9.52095,234252
9.5272,229907
9.53347,222675
9.53972,268507
9.54597,395824
9.55222,686415
9.55848,1106530
9.56473,1496393
9.57098,1668403
9.57725,1657699
9.5835,1516157
9.58975,1331797
9.59602,1257645
9.60227,1497693
9.60852,2164496
9.61478,3160285
9.62103,4352172
9.62728,5559427
9.63355,6759501
9.6398,8141855
9.64605,9359398
9.65232,10491560
9.65857,11509094
9.66482,12886242
9.67108,13896108
9.67733,15051061
9.68358,16161348
9.68983,17555512
9.6961,19105788
9.70235,21071188
9.7086,24004470
9.71487,28934778
9.72112,34699224
9.72737,40749848
9.73363,46023588
9.73988,47438824
9.74613,42985256
9.7524,32564606
9.75865,24155498
9.7649,21271434
9.77117,21313690
9.77742,22921662
9.78367,26447296
9.78993,30134926
9.79618,32137966
9.80243,31528734
9.8087,27942488
9.81495,24136556
9.8212,21536986
9.82745,18922858
9.83372,7755956
9.83997,992078
9.84622,290647
9.85248,235832
9.85873,220585
9.86498,209743
9.87125,193725
9.8775,181590
9.88375,214440
9.89002,317734
9.89627,537931
9.90252,801552
9.90878,962436
9.91503,938619
9.92128,790614
9.92755,652328
9.9338,596434
9.94005,675809
9.94632,1090369
9.95257,1925336
9.95882,2933920
9.96507,3250448
9.97133,2627645
9.97758,1555140
9.98383,668995
9.9901,296015
9.99635,191016
10.0026,181028
10.0089,215927
10.0151,261544
10.0214,275605
10.0276,259335
10.0339,241795
10.0401,255762
10.0464,324730
10.0527,428055
10.0589,507119
10.0652,528254
10.0714,509009
10.0777,476264
10.0839,453286
10.0902,425307
10.0964,392933
10.1027,422964
10.109,632579
10.1152,1212814
10.1215,2131523
10.1277,2760157
10.134,2601270
10.1402,1979072
10.1465,1658977
10.1527,2484569
10.159,4587464
10.1653,6978796
10.1715,8161588
10.1778,6825447
10.184,4183502
10.1903,2559118
10.1965,3301437
10.2028,6547795
10.209,11241974
10.2153,16720523
10.2216,22270906
10.2278,26275970
10.2341,29166272
10.2403,28890484
10.2466,24072912
10.2528,14890221
10.2591,6310395
10.2653,1938476
10.2716,605760
10.2778,301055
10.2841,228275
10.2904,189033
10.2966,172298
10.3029,170306
10.3091,180934
10.3154,202426
10.3216,232834
10.3279,255622
10.3341,252439
10.3404,221257
10.3467,194680
10.3529,192315
10.3592,234402
10.3654,315082
10.3717,370382
10.3779,361132
10.3842,283395
10.3904,207549
10.3967,163546
10.403,156874
10.4092,211148
10.4155,389542
10.4217,781503
10.428,1364048
10.4342,1838033
10.4405,1809125
10.4467,1352529
10.453,761967
10.4593,383103
10.4655,297043
10.4718,444605
10.478,801111
10.4843,1213725
10.4905,1406837
10.4968,1187430
10.503,781288
10.5093,399301
10.5155,195796
10.5218,127156
10.5281,104783
10.5343,102798
10.5406,110615
10.5468,137608
10.5531,175278
10.5593,235964
10.5656,361389
10.5718,774395
10.5781,2062645
10.5844,5607023
10.5906,13365481
10.5969,26048216
10.6031,40177380
10.6094,51715300
10.6156,59688412
10.6219,62776360
10.6281,57528200
10.6344,40945796
10.6407,18661072
10.6469,5692547
10.6532,1498784
10.6594,457474
10.6657,210274
10.6719,150424
10.6782,137114
10.6844,139142
10.6907,164327
10.697,241802
10.7032,383913
10.7095,541486
10.7157,610930
10.722,549922
10.7282,421675
10.7345,315393
10.7407,236995
10.747,188438
10.7533,165888
10.7595,164895
10.7658,170255
10.772,178326
10.7783,191290
10.7845,199884
10.7908,201974
10.797,200414
10.8033,183059
10.8095,169523
10.8158,161843
10.8221,161072
10.8283,152222
10.8346,144611
10.8408,128577
10.8471,116830
10.8533,112605
10.8596,110816
10.8658,107222
10.8721,105849
10.8784,109910
10.8846,108052
10.8909,112461
10.8971,120938
10.9034,128795
10.9096,141381
10.9159,150215
10.9221,171089
10.9284,209271
10.9347,268514
10.9409,343985
10.9472,377758
10.9534,356877
10.9597,274454
10.9659,204506
10.9722,192233
10.9784,282334
10.9847,547146
10.991,949791
10.9972,1257950
11.0035,1214699
11.0097,888750
11.016,500370
11.0222,290088
11.0285,229093
11.0347,249018
11.041,324472
11.0473,410445
11.0535,466938
11.0598,431805
11.066,325284
11.0723,213575
11.0785,146000
11.0848,117472
11.091,114801
11.0973,112166
11.1035,116680
11.1098,113481
11.1161,114679
11.1223,115539
11.1286,120845
11.1348,145440
11.1411,185002
11.1473,211378
11.1536,224098
11.1598,212583
11.1661,191056
11.1724,170001
11.1786,151728
11.1849,131470
11.1911,121380
11.1974,121679
11.2036,139615
11.2099,173430
11.2161,213324
11.2224,251723
11.2287,278962
11.2349,307037
11.2412,316901
11.2474,290671
11.2537,256810
11.2599,229988
11.2662,238285
11.2724,278280
11.2787,363190
11.285,459146
11.2912,567425
11.2975,622359
11.3037,567496
11.31,473822
11.3162,481790
11.3225,778987
11.3287,1431824
11.335,2090969
11.3412,2283191
11.3475,1746507
11.3538,990402
11.36,473141
11.3663,237031
11.3725,170170
11.3788,152546
11.385,160368
11.3913,172168
11.3975,165086
11.4038,145282
11.4101,128088
11.4163,115048
11.4226,104066
11.4288,97481
11.4351,100298
11.4413,100368
11.4476,100529
11.4538,105289
11.4601,112679
11.4664,126424
11.4726,145505
11.4789,174397
11.4851,221980
11.4914,309101
11.4976,424068
11.5039,520356
11.5101,537474
11.5164,449708
11.5227,327829
11.5289,240047
11.5352,206574
11.5414,213409
11.5477,229534
11.5539,231842
11.5602,229546
11.5664,222919
11.5727,216846
11.579,219268
11.5852,213982
11.5915,213575
11.5977,218270
11.604,230343
11.6102,229441
11.6165,219112
11.6227,192907
11.629,164223
11.6352,141396
11.6415,128550
11.6478,122415
11.654,120866
11.6603,122610
11.6665,123862
11.6728,145293
11.679,262567
11.6853,663601
11.6915,1660888
11.6978,3300665
11.7041,4862136
11.7103,5176896
11.7166,3932687
11.7228,2195893
11.7291,1022895
11.7353,559933
11.7416,423638
11.7478,346517
11.7541,281997
11.7604,262428
11.7666,256068
11.7729,237619
11.7791,214976
11.7854,178836
11.7916,148451
11.7979,131587
11.8041,144142
11.8104,179342
11.8167,234653
11.8229,292374
11.8292,312609
11.8354,293818
11.8417,255265
11.8479,241901
11.8542,259453
11.8604,298936
11.8667,321466
11.873,299336
11.8792,255806
11.8855,236827
11.8917,234795
11.898,247363
11.9042,243805
11.9105,243732
11.9167,239403
11.923,257883
11.9292,269608
11.9355,260227
11.9418,222908
11.948,177490
11.9543,146707
11.9605,125190
11.9668,114979
11.973,118879
11.9793,126329
11.9855,142108
11.9918,177925
11.9981,231638
12.0043,282276
12.0106,308071
12.0168,290393
12.0231,240148
12.0293,197111
12.0356,170843
12.0418,165370
12.0481,177287
12.0544,181298
12.0606,175622
12.0669,173831
12.0731,188142
12.0794,208336
12.0856,224744
12.0919,214364
12.0981,196306
12.1044,173886
12.1107,176132
12.1169,195175
12.1232,238812
12.1294,302254
12.1357,412587
12.1419,727851
12.1482,1632436
12.1544,3563980
12.1607,6015502
12.1669,7316266
12.1732,7050397
12.1795,5218255
12.1857,3514465
12.192,3303272
12.1982,4160926
12.2045,4809938
12.2107,4174590
12.217,2462258
12.2232,1067778
12.2295,400147
12.2358,198328
12.242,160907
12.2483,173920
12.2545,194010
12.2608,204133
12.267,194761
12.2733,168909
12.2795,153548
12.2858,146949
12.2921,153941
12.2983,155224
12.3046,154511
12.3108,145731
12.3171,148258
12.3233,140688
12.3296,140256
12.3358,137036
12.3421,148892
12.3484,187725
12.3546,256110
12.3609,322850
12.3671,363489
12.3734,361085
12.3796,308782
12.3859,244627
12.3921,193792
12.3984,168672
12.4047,154350
12.4109,143326
12.4172,137451
12.4234,135950
12.4297,132988
12.4359,135307
12.4422,132978
12.4484,136294
12.4547,145065
12.4609,164488
12.4672,193465
12.4735,231292
12.4797,260040
12.486,260379
12.4922,224077
12.4985,187266
12.5047,188683
12.511,232947
12.5172,329417
12.5235,451782
12.5298,542127
12.536,555427
12.5423,486489
12.5485,404927
12.5548,332347
12.561,307744
12.5673,315596
12.5735,324397
12.5798,280917
12.5861,239083
12.5923,229576
12.5986,325465
12.6048,572002
12.6111,957772
12.6173,1384896
12.6236,1508340
12.6298,1291746
12.6361,856753
12.6424,508135
12.6486,358422
12.6549,327956
12.6611,324266
12.6674,300143
12.6736,289618
12.6799,274901
12.6861,251673
12.6924,217929
12.6987,194775
12.7049,181614
12.7112,178675
12.7174,206131
12.7237,315246
12.7299,679976
12.7362,1572739
12.7424,3006325
12.7487,4571593
12.7549,5361667
12.7612,5296268
12.7675,4090516
12.7737,2898532
12.78,2197423
12.7862,1831369
12.7925,1501011
12.7987,1118425
12.805,755419
12.8112,530053
12.8175,412725
12.8238,333670
12.83,290967
12.8363,302400
12.8425,338868
12.8488,390168
12.855,397355
12.8613,356571
12.8675,290616
12.8738,223792
12.8801,184023
12.8863,169887
12.8926,161143
12.8988,165817
12.9051,179025
12.9113,195351
12.9176,250337
12.9238,347010
12.9301,515521
12.9364,735616
12.9426,917830
12.9489,944386
12.9551,821298
12.9614,617422
12.9676,466765
12.9739,398426
12.9801,395829
12.9864,408969
12.9927,394822
12.9989,341319
13.0052,294397
13.0114,261520
13.0177,246512
13.0239,258850
13.0302,266742
13.0364,257640
13.0427,241139
13.0489,227793
13.0552,209440
13.0615,196723
13.0677,197542
13.074,207822
13.0802,216457
13.0865,230980
13.0927,261295
13.099,291598
13.1052,311495
13.1115,305183
13.1178,280500
13.124,250055
13.1303,232854
13.1365,221378
13.1428,216308
13.149,223038
13.1553,226868
13.1615,241979
13.1678,264131
13.1741,325220
13.1803,424389
13.1866,498317
13.1928,525746
13.1991,494007
13.2053,425626
13.2116,371550
13.2178,338907
13.2241,358948
13.2304,367865
13.2366,376383
13.2429,365012
13.2491,346199
13.2554,320589
13.2616,287881
13.2679,262320
13.2741,264180
13.2804,301577
13.2866,384473
13.2929,452240
13.2992,485074
13.3054,445448
13.3117,359015
13.3179,299286
13.3242,291287
13.3304,347020
13.3367,492154
13.3429,688885
13.3492,860742
13.3555,965054
13.3617,927090
13.368,916124
13.3742,1132012
13.3805,1667743
13.3867,2607985
13.393,3665960
13.3992,4410419
13.4055,4510203
13.4118,3901763
13.418,2724328
13.4243,1693518
13.4305,1142720
13.4368,1007550
13.443,1063161
13.4493,1124252
13.4555,1187897
13.4618,1264572
13.4681,1434292
13.4743,1579554
13.4806,1603667
13.4868,1396005
13.4931,1012972
13.4993,669122
13.5056,460432
13.5118,378303
13.5181,360673
13.5244,363122
13.5306,386685
13.5369,405113
13.5431,424135
13.5494,430620
13.5556,455799
13.5619,475183
13.5681,532344
13.5744,592254
13.5806,701984
13.5869,846965
13.5932,1046055
13.5994,1198378
13.6057,1281304
13.6119,1226043
13.6182,1130756
13.6244,1038926
13.6307,981549
13.6369,942060
13.6432,908193
13.6495,839774
13.6557,772372
13.662,712523
13.6682,677798
13.6745,645210
13.6807,605684
13.687,546279
13.6932,480802
13.6995,462994
13.7058,441480
13.712,446473
13.7183,447379
13.7245,466302
13.7308,512712
13.737,575789
13.7433,636273
13.7495,678057
13.7558,641790
13.7621,550414
13.7683,457782
13.7746,394400
13.7808,366738
13.7871,370227
13.7933,414449
13.7996,487209
13.8058,596430
13.8121,708348
13.8184,746463
13.8246,698827
13.8309,590076
13.8371,519425
13.8434,528590
13.8496,638660
13.8559,747925
13.8621,796118
13.8684,729638
13.8746,563720
13.8809,407808
13.8872,317131
13.8934,287614
13.8997,293992
13.9059,322691
13.9122,366193
13.9184,423472
13.9247,481717
13.9309,528008
13.9372,575454
13.9435,594210
13.9497,572073
13.956,499333
13.9622,403702
13.9685,342482
13.9747,329697
13.981,349710
13.9872,367304
13.9935,383853
13.9998,405461
14.006,441380
14.0123,506945
14.0185,592514
14.0248,652506
14.031,627232
14.0373,550261
14.0435,448187
14.0498,363810
14.0561,333269
14.0623,344906
14.0686,421949
14.0748,533001
14.0811,696587
14.0873,854478
14.0936,947155
14.0998,930124
14.1061,784537
14.1123,655789
14.1186,535453
14.1249,428639
14.1311,354722
14.1374,318309
14.1436,293735
14.1499,292529
14.1561,297668
14.1624,299714
14.1686,306914
14.1749,315165
14.1812,300473
14.1874,291109
14.1937,269691
14.1999,259067
14.2062,246583
14.2124,238381
14.2187,244775
14.2249,252006
14.2312,266707
14.2375,277430
14.2437,297646
14.25,314406
14.2562,327918
14.2625,334546
14.2687,334376
14.275,328833
14.2812,318205
14.2875,310491
14.2938,305597
14.3,294265
14.3063,288036
14.3125,287528
14.3188,274292
14.325,272576
14.3313,292002
14.3375,341398
14.3438,412692
14.3501,498420
14.3563,558987
14.3626,583314
14.3688,571296
14.3751,513704
14.3813,467163
14.3876,437714
14.3938,444105
14.4001,443615
14.4063,405967
14.4126,357293
14.4189,315863
14.4251,297144
14.4314,292272
14.4376,273118
14.4439,240580
14.4501,215196
14.4564,202870
14.4626,212486
14.4689,240406
14.4752,279746
14.4814,317853
14.4877,326443
14.4939,328086
14.5002,319680
14.5064,308702
14.5127,320662
14.5189,376336
14.5252,537323
14.5315,862140
14.5377,1336830
14.544,1778756
14.5502,1913825
14.5565,1628767
14.5627,1132656
14.569,664696
14.5752,405594
14.5815,307455
14.5878,293612
14.594,305350
14.6003,318576
14.6065,306317
14.6128,289653
14.619,271527
14.6253,292269
14.6315,408455
14.6378,727749
14.6441,1291175
14.6503,2010377
14.6566,2637911
14.6628,2830482
14.6691,2431998
14.6753,1666746
14.6816,964101
14.6878,517764
14.6941,326036
14.7003,251369
14.7066,232379
14.7129,227338
14.7191,227206
14.7254,236028
14.7316,238011
14.7379,238812
14.7441,240821
14.7504,245623
14.7566,260475
14.7629,279509
14.7692,318604
14.7754,392046
14.7817,505038
14.7879,638316
14.7942,734600
14.8004,809533
14.8067,855482
14.8129,864649
14.8192,758384
14.8255,580506
14.8317,398303
14.838,282207
14.8442,236204
14.8505,225460
14.8567,221965
14.863,221873
14.8692,213214
14.8755,201602
14.8818,199105
14.888,206333
14.8943,231914
14.9005,275516
14.9068,331565
14.913,375882
14.9193,395645
14.9255,370461
14.9318,317750
14.938,280528
14.9443,282802
14.9506,323336
14.9568,353875
14.9631,351727
14.9693,323112
14.9756,296040
14.9818,292038
14.9881,291133
14.9943,299413
15.0006,291273
15.0069,264451
15.0131,252036
15.0194,267034
15.0256,308374
15.0319,364309
15.0381,424292
15.0444,482107
15.0506,526866
15.0569,524565
15.0632,462635
15.0694,348015
15.0757,249656
15.0819,201547
15.0882,179660
15.0944,181477
15.1007,190314
15.1069,218458
15.1132,248843
15.1195,275442
15.1257,293630
15.132,303012
15.1382,333549
15.1445,382176
15.1507,404193
15.157,415772
15.1632,405381
15.1695,460185
15.1758,590637
15.182,775142
15.1883,884365
15.1945,879971
15.2008,734173
15.207,561053
15.2133,413260
15.2195,328606
15.2258,279771
15.232,249974
15.2383,224752
15.2446,215369
15.2508,215914
15.2571,235146
15.2633,282830
15.2696,410772
15.2758,652069
15.2821,973713
15.2883,1268702
15.2946,1410782
15.3009,1443800
15.3071,1511036
15.3134,1555154
15.3196,1577359
15.3259,1439561
15.3321,1296342
15.3384,1097005
15.3446,942084
15.3509,823260
15.3572,758162
15.3634,692833
15.3697,633138
15.3759,561830
15.3822,507957
15.3884,472922
15.3947,441386
15.4009,443338
15.4072,477749
15.4135,544782
15.4197,609648
15.426,623977
15.4322,604249
15.4385,566903
15.4447,501079
15.451,439458
15.4572,408035
15.4635,417217
15.4698,440322
15.476,462895
15.4823,454670
15.4885,404438
15.4948,344902
15.501,307297
15.5073,289405
15.5135,278427
15.5198,277693
15.526,285234
15.5323,294178
15.5386,302062
15.5448,289001
15.5511,277073
15.5573,261891
15.5636,236869
15.5698,224132
15.5761,216080
15.5823,222299
15.5886,233638
15.5949,261941
15.6011,292549
15.6074,331962
15.6136,356914
15.6199,352894
15.6261,315314
15.6324,281459
15.6386,262923
15.6449,261357
15.6512,271128
15.6574,291658
15.6637,305144
15.6699,321751
15.6762,327002
15.6824,350557
15.6887,367946
15.6949,402694
15.7012,450932
15.7075,499443
15.7137,512812
15.72,448846
15.7262,350415
15.7325,267562
15.7387,220875
15.745,200116
15.7512,190081
15.7575,188116
15.7637,184505
15.77,181332
15.7763,187225
15.7825,193409
15.7888,220054
15.795,250416
15.8013,268443
15.8075,277568
15.8138,271392
15.82,256033
15.8263,260953
15.8326,307160
15.8388,381170
15.8451,434376
15.8513,418906
15.8576,348341
15.8638,262341
15.8701,214810
15.8763,222530
15.8826,262492
15.8889,320367
15.8951,355161
15.9014,358698
15.9076,353591
15.9139,333763
15.9201,314506
15.9264,319965
15.9326,356106
15.9389,407483
15.9452,464252
15.9514,490868
15.9577,466628
15.9639,426642
15.9702,397496
15.9764,382598
15.9827,363786
15.9889,351554
15.9952,370093
16.0014,385393
16.0077,398312
16.014,428687
16.0202,460585
16.0265,519119
16.0327,646364
16.039,936995
16.0452,1470425
16.0515,2030213
16.0577,2232550
16.064,1872476
16.0703,1233227
16.0765,759103
16.0828,500213
16.089,425829
16.0953,492250
16.1015,699503
16.1078,1085580
16.114,1511082
16.1203,1626354
16.1266,1333471
16.1328,819112
16.1391,449292
16.1453,286020
16.1516,236579
16.1578,244053
16.1641,279955
16.1703,337068
16.1766,386250
16.1828,424262
16.1891,422314
16.1954,390994
16.2016,348044
16.2079,321505
16.2141,306859
16.2204,295853
16.2266,277302
16.2329,285453
16.2391,332071
16.2454,432390
16.2517,583003
16.2579,807802
16.2642,1080421
16.2704,1242268
16.2767,1248635
16.2829,1056681
16.2892,795761
16.2954,562706
16.3017,405857
16.308,309033
16.3142,269811
16.3205,266859
16.3267,273007
16.333,282007
16.3392,287151
16.3455,294797
16.3517,311712
16.358,328342
16.3642,334908
16.3705,327590
16.3768,308419
16.383,291476
16.3893,280791
16.3955,283456
16.4018,279797
16.408,278898
16.4143,286546
16.4205,306803
16.4268,332089
16.4331,367961
16.4393,409784
16.4456,481926
16.4518,609571
16.4581,736868
16.4643,775591
16.4706,695816
16.4768,557763
16.4831,422739
16.4894,328674
16.4956,276258
16.5019,255544
16.5081,252478
16.5144,273818
16.5206,287470
16.5269,276917
16.5331,249387
16.5394,219030
16.5456,210852
16.5519,225854
16.5582,251019
16.5644,280731
16.5707,297917
16.5769,297291
16.5832,290944
16.5894,296352
16.5957,286730
16.6019,272545
16.6082,267017
16.6145,264324
16.6207,256674
16.627,243909
16.6332,241000
16.6395,235534
16.6457,231389
16.652,223336
16.6582,213973
16.6645,202867
16.6708,205606
16.677,223084
16.6833,264908
16.6895,320387
16.6958,351805
16.702,353086
16.7083,307840
16.7145,247203
16.7208,217532
16.7271,220257
16.7333,259121
16.7396,332179
16.7458,468931
16.7521,663329
16.7583,1006030
16.7646,1476633
